code,country,year,hospital_stay_length
MEX,Mexico,2016,5.4
MEX,Mexico,2016,7.2
MEX,Mexico,2016,4.4
MEX,Mexico,2016,4.5
MEX,Mexico,2016,4.3
MEX,Mexico,2016,6.2
MEX,Mexico,2016,2.8
MEX,Mexico,2016,2.6
MEX,Mexico,2016,5.3
MEX,Mexico,2016,7.5
MEX,Mexico,2016,2.3
MEX,Mexico,2016,1.5
MEX,Mexico,2016,6.4
MEX,Mexico,2016,5.0
MEX,Mexico,2016,5.1
MEX,Mexico,2016,5.5
MEX,Mexico,2016,3.2
MEX,Mexico,2016,6.2
MEX,Mexico,2016,3.2
MEX,Mexico,2016,6.1
MEX,Mexico,2016,6.1
MEX,Mexico,2016,3.4
MEX,Mexico,2016,5.8
MEX,Mexico,2016,3.3
MEX,Mexico,2016,1.9
MEX,Mexico,2016,2.4
MEX,Mexico,2016,4.8
MEX,Mexico,2016,5.7
MEX,Mexico,2016,3.7
MEX,Mexico,2016,3.7
MEX,Mexico,2016,2.5
MEX,Mexico,2016,4.3
MEX,Mexico,2016,4.9
MEX,Mexico,2016,2.9
MEX,Mexico,2016,6.9
MEX,Mexico,2016,3.9
MEX,Mexico,2016,3.3
MEX,Mexico,2016,1.3
MEX,Mexico,2016,3.2
MEX,Mexico,2016,3.3
MEX,Mexico,2016,3.1
MEX,Mexico,2016,2.9
MEX,Mexico,2016,3.1
MEX,Mexico,2016,2.4
MEX,Mexico,2016,6.0
MEX,Mexico,2016,6.4
MEX,Mexico,2016,6.1
MEX,Mexico,2016,4.7
MEX,Mexico,2016,9.2
MEX,Mexico,2016,4.1
MEX,Mexico,2016,4.0
MEX,Mexico,2016,8.2
MEX,Mexico,2016,5.4
MEX,Mexico,2016,5.9
MEX,Mexico,2016,4.6
MEX,Mexico,2016,3.2
MEX,Mexico,2016,4.2
MEX,Mexico,2016,4.8
MEX,Mexico,2016,3.7
MEX,Mexico,2016,4.9
MEX,Mexico,2016,4.6
MEX,Mexico,2016,3.5
MEX,Mexico,2016,3.9
MEX,Mexico,2016,3.7
MEX,Mexico,2016,6.1
MEX,Mexico,2016,5.8
MEX,Mexico,2016,2.8
MEX,Mexico,2016,2.2
MEX,Mexico,2016,4.1
MEX,Mexico,2016,3.9
MEX,Mexico,2016,4.0
MEX,Mexico,2016,5.0
MEX,Mexico,2016,5.4
MEX,Mexico,2016,3.5
MEX,Mexico,2016,3.3
MEX,Mexico,2017,4.6
MEX,Mexico,2017,4.8
MEX,Mexico,2017,5.0
MEX,Mexico,2017,4.8
MEX,Mexico,2017,7.3
MEX,Mexico,2017,4.0
MEX,Mexico,2017,3.0
MEX,Mexico,2017,5.3
MEX,Mexico,2017,6.6
MEX,Mexico,2017,10.8
MEX,Mexico,2017,8.8
MEX,Mexico,2017,5.5
MEX,Mexico,2017,4.3
MEX,Mexico,2017,3.1
MEX,Mexico,2017,9.8
MEX,Mexico,2017,6.0
MEX,Mexico,2017,4.3
MEX,Mexico,2017,5.0
MEX,Mexico,2017,7.2
MEX,Mexico,2017,4.0
MEX,Mexico,2017,24.4
MEX,Mexico,2017,7.6
MEX,Mexico,2017,6.0
MEX,Mexico,2017,15.6
MEX,Mexico,2017,46.0
MEX,Mexico,2017,14.2
MEX,Mexico,2017,21.9
MEX,Mexico,2017,7.7
MEX,Mexico,2017,4.7
MEX,Mexico,2017,5.7
MEX,Mexico,2017,5.9
MEX,Mexico,2017,5.0
MEX,Mexico,2017,5.6
MEX,Mexico,2017,5.7
MEX,Mexico,2017,5.6
MEX,Mexico,2017,6.5
MEX,Mexico,2017,3.1
MEX,Mexico,2017,4.7
MEX,Mexico,2017,5.0
MEX,Mexico,2017,7.3
MEX,Mexico,2017,3.3
MEX,Mexico,2017,4.7
MEX,Mexico,2017,5.6
MEX,Mexico,2017,7.2
MEX,Mexico,2017,5.0
MEX,Mexico,2017,3.6
MEX,Mexico,2017,8.4
MEX,Mexico,2017,14.3
MEX,Mexico,2017,7.5
MEX,Mexico,2017,2.3
MEX,Mexico,2017,3.6
MEX,Mexico,2017,2.6
MEX,Mexico,2017,2.4
MEX,Mexico,2017,2.1
MEX,Mexico,2017,1.4
MEX,Mexico,2017,1.9
MEX,Mexico,2017,1.8
MEX,Mexico,2017,1.7
MEX,Mexico,2017,3.5
MEX,Mexico,2017,2.5
MEX,Mexico,2017,2.7
MEX,Mexico,2017,3.1
MEX,Mexico,2017,3.5
MEX,Mexico,2017,2.6
MEX,Mexico,2017,1.7
MEX,Mexico,2017,2.6
MEX,Mexico,2017,5.7
MEX,Mexico,2017,3.2
MEX,Mexico,2017,7.1
MEX,Mexico,2017,5.5
MEX,Mexico,2017,3.9
MEX,Mexico,2017,6.1
MEX,Mexico,2017,5.3
MEX,Mexico,2017,6.2
MEX,Mexico,2017,7.1
MEX,Mexico,2017,6.5
MEX,Mexico,2017,8.0
MEX,Mexico,2017,5.0
MEX,Mexico,2017,5.1
MEX,Mexico,2017,7.2
MEX,Mexico,2017,3.2
MEX,Mexico,2017,3.2
MEX,Mexico,2017,6.1
MEX,Mexico,2017,8.2
MEX,Mexico,2017,2.6
MEX,Mexico,2017,1.5
MEX,Mexico,2017,7.0
MEX,Mexico,2017,5.6
MEX,Mexico,2017,5.9
MEX,Mexico,2017,6.2
MEX,Mexico,2017,3.5
MEX,Mexico,2017,6.8
MEX,Mexico,2017,3.5
MEX,Mexico,2017,6.8
MEX,Mexico,2017,6.9
MEX,Mexico,2017,4.2
MEX,Mexico,2017,6.6
MEX,Mexico,2017,3.5
MEX,Mexico,2017,2.0
MEX,Mexico,2017,2.6
MEX,Mexico,2017,5.2
MEX,Mexico,2017,6.5
MEX,Mexico,2017,4.5
MEX,Mexico,2017,4.1
MEX,Mexico,2017,3.2
MEX,Mexico,2017,4.8
MEX,Mexico,2017,5.6
MEX,Mexico,2017,3.1
MEX,Mexico,2017,7.9
MEX,Mexico,2017,3.8
MEX,Mexico,2017,3.6
MEX,Mexico,2017,1.5
MEX,Mexico,2017,3.1
MEX,Mexico,2017,3.5
MEX,Mexico,2017,3.3
MEX,Mexico,2017,3.2
MEX,Mexico,2017,2.3
MEX,Mexico,2017,2.8
MEX,Mexico,2017,6.7
MEX,Mexico,2017,6.4
MEX,Mexico,2017,6.7
MEX,Mexico,2017,5.1
MEX,Mexico,2017,9.6
MEX,Mexico,2017,4.5
MEX,Mexico,2017,4.4
MEX,Mexico,2017,9.3
MEX,Mexico,2017,6.0
MEX,Mexico,2017,6.2
MEX,Mexico,2017,5.1
MEX,Mexico,2017,3.5
MEX,Mexico,2017,4.9
MEX,Mexico,2017,5.3
MEX,Mexico,2017,4.2
MEX,Mexico,2017,5.3
MEX,Mexico,2017,5.1
MEX,Mexico,2017,4.2
MEX,Mexico,2017,4.2
MEX,Mexico,2017,4.4
MEX,Mexico,2017,6.9
MEX,Mexico,2017,7.3
MEX,Mexico,2017,4.4
MEX,Mexico,2017,3.3
MEX,Mexico,2017,2.5
MEX,Mexico,2017,5.0
MEX,Mexico,2017,4.5
MEX,Mexico,2017,5.7
MEX,Mexico,2017,6.1
MEX,Mexico,2017,4.0
MEX,Mexico,2017,3.8
MEX,Mexico,2018,4.4
MEX,Mexico,2018,5.0
MEX,Mexico,2018,5.1
MEX,Mexico,2018,5.2
MEX,Mexico,2018,8.4
MEX,Mexico,2018,3.8
MEX,Mexico,2018,3.3
MEX,Mexico,2018,5.5
MEX,Mexico,2018,7.2
MEX,Mexico,2018,11.3
MEX,Mexico,2018,10.2
MEX,Mexico,2018,5.2
MEX,Mexico,2018,4.5
MEX,Mexico,2018,3.1
MEX,Mexico,2018,10.1
MEX,Mexico,2018,6.1
MEX,Mexico,2018,4.5
MEX,Mexico,2018,4.8
MEX,Mexico,2018,8.2
MEX,Mexico,2018,4.1
MEX,Mexico,2018,36.7
MEX,Mexico,2018,7.9
MEX,Mexico,2018,6.2
MEX,Mexico,2018,13.7
MEX,Mexico,2018,64.8
MEX,Mexico,2018,15.0
MEX,Mexico,2018,28.5
MEX,Mexico,2018,7.7
MEX,Mexico,2018,4.4
MEX,Mexico,2018,5.7
MEX,Mexico,2018,6.0
MEX,Mexico,2018,5.2
MEX,Mexico,2018,5.8
MEX,Mexico,2018,5.6
MEX,Mexico,2018,6.3
MEX,Mexico,2018,6.7
MEX,Mexico,2018,3.1
MEX,Mexico,2018,4.8
MEX,Mexico,2018,4.9
MEX,Mexico,2018,7.5
MEX,Mexico,2018,3.6
MEX,Mexico,2018,3.9
MEX,Mexico,2018,7.3
MEX,Mexico,2018,5.2
MEX,Mexico,2018,3.5
MEX,Mexico,2018,8.8
MEX,Mexico,2018,14.7
MEX,Mexico,2018,7.8
MEX,Mexico,2018,2.4
MEX,Mexico,2018,3.4
MEX,Mexico,2018,2.6
MEX,Mexico,2018,2.4
MEX,Mexico,2018,2.2
MEX,Mexico,2018,1.5
MEX,Mexico,2018,2.0
MEX,Mexico,2018,1.8
MEX,Mexico,2018,1.7
MEX,Mexico,2018,3.5
MEX,Mexico,2018,2.5
MEX,Mexico,2018,2.7
MEX,Mexico,2018,3.2
MEX,Mexico,2018,3.6
MEX,Mexico,2018,2.7
MEX,Mexico,2018,1.6
MEX,Mexico,2018,2.7
MEX,Mexico,2018,6.1
MEX,Mexico,2018,3.3
MEX,Mexico,2018,7.5
MEX,Mexico,2018,5.6
MEX,Mexico,2018,4.4
MEX,Mexico,2018,6.3
MEX,Mexico,2018,6.2
MEX,Mexico,2018,6.2
MEX,Mexico,2018,7.2
MEX,Mexico,2018,6.8
MEX,Mexico,2018,8.5
MEX,Mexico,2018,4.9
MEX,Mexico,2018,5.1
MEX,Mexico,2018,6.3
MEX,Mexico,2018,3.5
MEX,Mexico,2018,3.3
MEX,Mexico,2018,6.2
MEX,Mexico,2018,8.2
MEX,Mexico,2018,3.0
MEX,Mexico,2018,2.1
MEX,Mexico,2018,7.1
MEX,Mexico,2018,5.7
MEX,Mexico,2018,5.9
MEX,Mexico,2018,6.2
MEX,Mexico,2018,3.6
MEX,Mexico,2018,6.9
MEX,Mexico,2018,3.6
MEX,Mexico,2018,6.8
MEX,Mexico,2018,7.6
MEX,Mexico,2018,4.0
MEX,Mexico,2018,6.4
MEX,Mexico,2018,3.6
MEX,Mexico,2018,2.1
MEX,Mexico,2018,2.6
MEX,Mexico,2018,5.5
MEX,Mexico,2018,6.6
MEX,Mexico,2018,4.3
MEX,Mexico,2018,4.2
MEX,Mexico,2018,3.1
MEX,Mexico,2018,4.9
MEX,Mexico,2018,5.7
MEX,Mexico,2018,3.3
MEX,Mexico,2018,8.8
MEX,Mexico,2018,4.0
MEX,Mexico,2018,3.8
MEX,Mexico,2018,5.1
MEX,Mexico,2018,5.1
MEX,Mexico,2018,1.6
MEX,Mexico,2018,3.1
MEX,Mexico,2018,3.4
MEX,Mexico,2018,3.5
MEX,Mexico,2018,3.4
MEX,Mexico,2018,3.3
MEX,Mexico,2018,2.9
MEX,Mexico,2018,7.1
MEX,Mexico,2018,7.1
MEX,Mexico,2018,6.6
MEX,Mexico,2018,5.3
MEX,Mexico,2018,9.8
MEX,Mexico,2018,4.5
MEX,Mexico,2018,4.6
MEX,Mexico,2018,9.5
MEX,Mexico,2018,5.9
MEX,Mexico,2018,6.1
MEX,Mexico,2018,6.3
MEX,Mexico,2018,5.5
MEX,Mexico,2018,3.6
MEX,Mexico,2018,5.0
MEX,Mexico,2018,5.8
MEX,Mexico,2018,4.4
MEX,Mexico,2018,5.5
MEX,Mexico,2018,5.4
MEX,Mexico,2018,4.4
MEX,Mexico,2018,4.3
MEX,Mexico,2018,4.4
MEX,Mexico,2018,7.3
MEX,Mexico,2018,7.7
MEX,Mexico,2018,4.3
MEX,Mexico,2018,3.3
MEX,Mexico,2018,2.4
MEX,Mexico,2018,5.2
MEX,Mexico,2018,4.7
MEX,Mexico,2018,5.9
MEX,Mexico,2018,6.3
MEX,Mexico,2018,4.0
MEX,Mexico,2018,3.9
MEX,Mexico,2019,4.4
MEX,Mexico,2019,5.0
MEX,Mexico,2019,5.1
MEX,Mexico,2019,5.0
MEX,Mexico,2019,7.8
MEX,Mexico,2019,4.0
MEX,Mexico,2019,3.3
MEX,Mexico,2019,4.4
MEX,Mexico,2019,5.4
MEX,Mexico,2019,6.9
MEX,Mexico,2019,10.5
MEX,Mexico,2019,8.5
MEX,Mexico,2019,4.6
MEX,Mexico,2019,3.2
MEX,Mexico,2019,9.9
MEX,Mexico,2019,5.3
MEX,Mexico,2019,4.4
MEX,Mexico,2019,4.8
MEX,Mexico,2019,6.2
MEX,Mexico,2019,4.2
MEX,Mexico,2019,26.6
MEX,Mexico,2019,7.4
MEX,Mexico,2019,6.3
MEX,Mexico,2019,16.5
MEX,Mexico,2019,48.5
MEX,Mexico,2019,16.3
MEX,Mexico,2019,22.9
MEX,Mexico,2019,8.0
MEX,Mexico,2019,4.3
MEX,Mexico,2019,6.0
MEX,Mexico,2019,6.0
MEX,Mexico,2019,6.1
MEX,Mexico,2019,5.7
MEX,Mexico,2019,5.5
MEX,Mexico,2019,6.0
MEX,Mexico,2019,6.7
MEX,Mexico,2019,3.1
MEX,Mexico,2019,4.7
MEX,Mexico,2019,5.7
MEX,Mexico,2019,7.2
MEX,Mexico,2019,4.4
MEX,Mexico,2019,7.0
MEX,Mexico,2019,6.8
MEX,Mexico,2019,6.0
MEX,Mexico,2019,3.3
MEX,Mexico,2019,8.7
MEX,Mexico,2019,14.7
MEX,Mexico,2019,7.8
MEX,Mexico,2019,2.4
MEX,Mexico,2019,3.6
MEX,Mexico,2019,2.6
MEX,Mexico,2019,2.3
MEX,Mexico,2019,2.2
MEX,Mexico,2019,1.5
MEX,Mexico,2019,1.9
MEX,Mexico,2019,1.7
MEX,Mexico,2019,1.7
MEX,Mexico,2019,3.6
MEX,Mexico,2019,2.6
MEX,Mexico,2019,2.8
MEX,Mexico,2019,3.1
MEX,Mexico,2019,3.6
MEX,Mexico,2019,1.7
MEX,Mexico,2019,2.6
MEX,Mexico,2019,6.0
MEX,Mexico,2019,3.7
MEX,Mexico,2019,7.4
MEX,Mexico,2019,5.7
MEX,Mexico,2019,4.9
MEX,Mexico,2019,6.2
MEX,Mexico,2019,5.5
MEX,Mexico,2019,6.2
MEX,Mexico,2019,6.8
MEX,Mexico,2019,7.1
MEX,Mexico,2019,6.4
MEX,Mexico,2019,8.6
MEX,Mexico,2019,5.1
MEX,Mexico,2019,5.1
MEX,Mexico,2019,3.2
MEX,Mexico,2019,3.0
MEX,Mexico,2019,6.1
MEX,Mexico,2019,8.4
MEX,Mexico,2019,2.6
MEX,Mexico,2019,1.7
MEX,Mexico,2019,6.9
MEX,Mexico,2019,5.8
MEX,Mexico,2019,5.9
MEX,Mexico,2019,6.3
MEX,Mexico,2019,3.6
MEX,Mexico,2019,6.8
MEX,Mexico,2019,3.6
MEX,Mexico,2019,7.1
MEX,Mexico,2019,7.3
MEX,Mexico,2019,3.9
MEX,Mexico,2019,6.8
MEX,Mexico,2019,3.7
MEX,Mexico,2019,2.1
MEX,Mexico,2019,2.6
MEX,Mexico,2019,5.4
MEX,Mexico,2019,6.4
MEX,Mexico,2019,4.5
MEX,Mexico,2019,4.2
MEX,Mexico,2019,3.1
MEX,Mexico,2019,5.2
MEX,Mexico,2019,5.8
MEX,Mexico,2019,3.5
MEX,Mexico,2019,8.5
MEX,Mexico,2019,4.0
MEX,Mexico,2019,3.6
MEX,Mexico,2019,4.9
MEX,Mexico,2019,4.9
MEX,Mexico,2019,1.7
MEX,Mexico,2019,3.2
MEX,Mexico,2019,3.6
MEX,Mexico,2019,3.4
MEX,Mexico,2019,3.2
MEX,Mexico,2019,3.6
MEX,Mexico,2019,2.8
MEX,Mexico,2019,6.7
MEX,Mexico,2019,6.9
MEX,Mexico,2019,6.7
MEX,Mexico,2019,5.4
MEX,Mexico,2019,9.4
MEX,Mexico,2019,4.6
MEX,Mexico,2019,4.7
MEX,Mexico,2019,9.6
MEX,Mexico,2019,6.2
MEX,Mexico,2019,6.2
MEX,Mexico,2019,6.5
MEX,Mexico,2019,2.6
MEX,Mexico,2019,5.4
MEX,Mexico,2019,3.5
MEX,Mexico,2019,5.0
MEX,Mexico,2019,5.7
MEX,Mexico,2019,4.3
MEX,Mexico,2019,5.5
MEX,Mexico,2019,5.5
MEX,Mexico,2019,4.8
MEX,Mexico,2019,4.3
MEX,Mexico,2019,4.4
MEX,Mexico,2019,6.9
MEX,Mexico,2019,7.5
MEX,Mexico,2019,4.1
MEX,Mexico,2019,3.4
MEX,Mexico,2019,2.5
MEX,Mexico,2019,5.2
MEX,Mexico,2019,5.3
MEX,Mexico,2019,4.7
MEX,Mexico,2019,6.0
MEX,Mexico,2019,6.4
MEX,Mexico,2019,3.8
MLT,Malta,2017,5.3
MLT,Malta,2017,10.6
MLT,Malta,2017,3.7
MLT,Malta,2017,3.7
MLT,Malta,2017,10.1
MLT,Malta,2017,8.9
MLT,Malta,2017,7.1
MLT,Malta,2017,4.9
MLT,Malta,2017,3.0
MLT,Malta,2017,6.0
MLT,Malta,2017,7.4
MLT,Malta,2017,10.1
MLT,Malta,2017,5.6
MLT,Malta,2017,3.1
MLT,Malta,2017,4.6
MLT,Malta,2017,3.9
MLT,Malta,2017,2.2
MLT,Malta,2017,4.9
MLT,Malta,2017,3.1
MLT,Malta,2017,5.0
MLT,Malta,2017,1.8
MLT,Malta,2017,7.1
MLT,Malta,2017,16.9
MLT,Malta,2017,4.9
MLT,Malta,2017,3.2
MLT,Malta,2017,7.8
MLT,Malta,2017,7.1
MLT,Malta,2017,7.5
MLT,Malta,2017,8.1
MLT,Malta,2017,8.5
MLT,Malta,2017,5.4
MLT,Malta,2017,5.3
MLT,Malta,2017,4.8
MLT,Malta,2017,7.6
MLT,Malta,2017,1.7
MLT,Malta,2017,1.8
MLT,Malta,2017,3.2
MLT,Malta,2017,10.6
MLT,Malta,2017,9.6
MLT,Malta,2017,6.2
MLT,Malta,2017,5.7
MLT,Malta,2017,26.4
MLT,Malta,2017,13.1
MLT,Malta,2017,3.1
MLT,Malta,2017,10.6
MLT,Malta,2017,70.4
MLT,Malta,2017,33.6
MLT,Malta,2017,4.5
MLT,Malta,2017,4.2
MLT,Malta,2017,3.7
MLT,Malta,2017,5.5
MLT,Malta,2017,14.8
MLT,Malta,2017,11.6
MLT,Malta,2017,3.7
MLT,Malta,2017,16.8
MLT,Malta,2017,2.1
MLT,Malta,2017,12.0
MLT,Malta,2017,3.1
MLT,Malta,2017,4.5
MLT,Malta,2017,7.4
MLT,Malta,2017,4.7
MLT,Malta,2017,7.4
MLT,Malta,2017,25.0
MLT,Malta,2017,4.2
MLT,Malta,2017,16.3
MLT,Malta,2017,3.7
MLT,Malta,2017,10.3
MLT,Malta,2017,8.1
MLT,Malta,2017,29.1
MLT,Malta,2017,67.1
MLT,Malta,2017,3.6
MLT,Malta,2017,5.1
MLT,Malta,2017,1.9
MLT,Malta,2017,2.8
MLT,Malta,2017,5.7
MLT,Malta,2017,6.9
MLT,Malta,2017,36.5
MLT,Malta,2017,14.8
MLT,Malta,2017,3.8
MLT,Malta,2017,1.8
MLT,Malta,2017,22.1
MLT,Malta,2017,4.2
MLT,Malta,2017,4.5
MLT,Malta,2017,10.3
MLT,Malta,2017,14.8
MLT,Malta,2017,3.9
MLT,Malta,2017,8.8
MLT,Malta,2017,6.1
MLT,Malta,2017,8.9
MLT,Malta,2017,5.0
MLT,Malta,2017,6.9
MLT,Malta,2017,7.3
MLT,Malta,2017,7.1
MLT,Malta,2017,26.8
MLT,Malta,2017,3.4
MLT,Malta,2017,49.2
MLT,Malta,2017,7.7
MLT,Malta,2017,5.6
MLT,Malta,2017,1.5
MLT,Malta,2017,5.5
MLT,Malta,2017,330.0
MLT,Malta,2017,9.0
MLT,Malta,2017,18.5
MLT,Malta,2017,4.5
MLT,Malta,2017,2.5
MLT,Malta,2017,2.6
MLT,Malta,2017,2.5
MLT,Malta,2017,9.2
MLT,Malta,2017,6.4
MLT,Malta,2017,5.7
MLT,Malta,2017,16.1
MLT,Malta,2017,11.0
MLT,Malta,2017,4.9
MLT,Malta,2017,2.0
MLT,Malta,2017,13.9
MLT,Malta,2017,5.7
MLT,Malta,2017,12.7
MLT,Malta,2017,7.6
MLT,Malta,2017,3.3
MLT,Malta,2017,6.9
MLT,Malta,2017,13.5
MLT,Malta,2017,2.3
MLT,Malta,2017,3.0
MLT,Malta,2017,2.0
MLT,Malta,2017,9.8
MLT,Malta,2017,4.0
MLT,Malta,2017,2.3
MLT,Malta,2017,1.8
MLT,Malta,2017,7.7
MLT,Malta,2017,3.7
MLT,Malta,2017,8.2
MLT,Malta,2017,13.6
MLT,Malta,2017,3.2
MLT,Malta,2017,3.0
MLT,Malta,2017,5.2
MLT,Malta,2017,6.1
MLT,Malta,2017,12.7
MLT,Malta,2017,5.9
MLT,Malta,2017,3.2
MLT,Malta,2017,4.7
MLT,Malta,2017,3.4
MLT,Malta,2017,16.2
MLT,Malta,2017,4.5
MLT,Malta,2017,4.0
MLT,Malta,2017,3.3
MLT,Malta,2017,8.3
MLT,Malta,2017,1.0
MLT,Malta,2017,4.8
MLT,Malta,2019,6.2
MLT,Malta,2019,5.0
MLT,Malta,2019,11.0
MLT,Malta,2019,3.4
MLT,Malta,2019,3.3
MLT,Malta,2019,11.2
MLT,Malta,2019,7.2
MLT,Malta,2019,7.2
MLT,Malta,2019,5.3
MLT,Malta,2019,3.9
MLT,Malta,2019,6.1
MLT,Malta,2019,7.6
MLT,Malta,2019,17.0
MLT,Malta,2019,4.4
MLT,Malta,2019,3.5
MLT,Malta,2019,5.2
MLT,Malta,2019,5.1
MLT,Malta,2019,1.8
MLT,Malta,2019,6.5
MLT,Malta,2019,3.2
MLT,Malta,2019,6.3
MLT,Malta,2019,2.5
MLT,Malta,2019,3.7
MLT,Malta,2019,9.6
MLT,Malta,2019,8.5
MLT,Malta,2019,1.6
MLT,Malta,2019,25.6
MLT,Malta,2019,5.6
MLT,Malta,2019,7.8
MLT,Malta,2019,9.7
MLT,Malta,2019,8.1
MLT,Malta,2019,5.1
MLT,Malta,2019,6.7
MLT,Malta,2019,4.2
MLT,Malta,2019,6.7
MLT,Malta,2019,1.3
MLT,Malta,2019,1.9
MLT,Malta,2019,3.9
MLT,Malta,2019,9.8
MLT,Malta,2019,9.0
MLT,Malta,2019,8.8
MLT,Malta,2019,5.4
MLT,Malta,2019,27.8
MLT,Malta,2019,11.7
MLT,Malta,2019,3.6
MLT,Malta,2019,11.7
MLT,Malta,2019,62.8
MLT,Malta,2019,31.6
MLT,Malta,2019,4.0
MLT,Malta,2019,4.7
MLT,Malta,2019,4.7
MLT,Malta,2019,7.7
MLT,Malta,2019,20.8
MLT,Malta,2019,15.4
MLT,Malta,2019,3.6
MLT,Malta,2019,17.5
MLT,Malta,2019,2.2
MLT,Malta,2019,11.0
MLT,Malta,2019,6.5
MLT,Malta,2019,5.1
MLT,Malta,2019,7.0
MLT,Malta,2019,4.7
MLT,Malta,2019,3.6
MLT,Malta,2019,34.7
MLT,Malta,2019,2.6
MLT,Malta,2019,15.2
MLT,Malta,2019,3.6
MLT,Malta,2019,9.8
MLT,Malta,2019,8.2
MLT,Malta,2019,25.8
MLT,Malta,2019,69.2
MLT,Malta,2019,4.0
MLT,Malta,2019,3.4
MLT,Malta,2019,2.7
MLT,Malta,2019,6.4
MLT,Malta,2019,5.7
MLT,Malta,2019,37.1
MLT,Malta,2019,14.8
MLT,Malta,2019,5.9
MLT,Malta,2019,1.8
MLT,Malta,2019,30.3
MLT,Malta,2019,4.4
MLT,Malta,2019,5.4
MLT,Malta,2019,13.4
MLT,Malta,2019,25.5
MLT,Malta,2019,4.0
MLT,Malta,2019,7.1
MLT,Malta,2019,5.5
MLT,Malta,2019,7.8
MLT,Malta,2019,6.5
MLT,Malta,2019,6.8
MLT,Malta,2019,7.5
MLT,Malta,2019,8.4
MLT,Malta,2019,7.2
MLT,Malta,2019,13.3
MLT,Malta,2019,3.7
MLT,Malta,2019,44.6
MLT,Malta,2019,7.8
MLT,Malta,2019,10.3
MLT,Malta,2019,1.2
MLT,Malta,2019,11.6
MLT,Malta,2019,4.0
MLT,Malta,2019,13.4
MLT,Malta,2019,16.1
MLT,Malta,2019,4.0
MLT,Malta,2019,3.1
MLT,Malta,2019,3.2
MLT,Malta,2019,2.1
MLT,Malta,2019,7.6
MLT,Malta,2019,6.7
MLT,Malta,2019,5.5
MLT,Malta,2019,18.8
MLT,Malta,2019,19.0
MLT,Malta,2019,4.8
MLT,Malta,2019,5.8
MLT,Malta,2019,1.9
MLT,Malta,2019,19.6
MLT,Malta,2019,5.6
MLT,Malta,2019,8.7
MLT,Malta,2019,7.8
MLT,Malta,2019,2.9
MLT,Malta,2019,8.7
MLT,Malta,2019,12.1
MLT,Malta,2019,2.4
MLT,Malta,2019,2.5
MLT,Malta,2019,2.0
MLT,Malta,2019,9.5
MLT,Malta,2019,3.5
MLT,Malta,2019,2.7
MLT,Malta,2019,1.8
MLT,Malta,2019,7.2
MLT,Malta,2019,3.3
MLT,Malta,2019,9.8
MLT,Malta,2019,3.6
MLT,Malta,2019,2.8
MLT,Malta,2019,6.2
MLT,Malta,2019,5.2
MLT,Malta,2019,12.9
MLT,Malta,2019,4.9
MLT,Malta,2019,2.9
MLT,Malta,2019,3.0
MLT,Malta,2019,16.2
MLT,Malta,2019,17.8
MLT,Malta,2019,4.3
MLT,Malta,2019,3.4
MLT,Malta,2019,9.5
MLT,Malta,2019,1.0
MLT,Malta,2019,34.2
MNE,Montenegro,2018,3.9
MNE,Montenegro,2018,9.0
MNE,Montenegro,2018,4.9
MNE,Montenegro,2018,6.9
MNE,Montenegro,2018,4.1
MNE,Montenegro,2018,4.3
MNE,Montenegro,2018,4.0
MNE,Montenegro,2018,9.1
MNE,Montenegro,2018,3.9
MNE,Montenegro,2018,6.9
MNE,Montenegro,2018,5.6
MNE,Montenegro,2018,12.9
MNE,Montenegro,2018,55.9
MNE,Montenegro,2018,9.3
MNE,Montenegro,2018,5.7
MNE,Montenegro,2018,13.6
MNE,Montenegro,2018,10.6
MNE,Montenegro,2018,4.2
MNE,Montenegro,2018,8.1
MNE,Montenegro,2018,1.7
MNE,Montenegro,2018,10.0
MNE,Montenegro,2018,8.3
MNE,Montenegro,2018,15.5
MNE,Montenegro,2018,17.0
MNE,Montenegro,2018,7.1
MNE,Montenegro,2018,5.0
MNE,Montenegro,2018,7.1
MNE,Montenegro,2018,4.9
MNE,Montenegro,2018,4.1
MNE,Montenegro,2018,7.8
MNE,Montenegro,2018,6.2
MNE,Montenegro,2018,2.7
MNE,Montenegro,2018,10.2
MNE,Montenegro,2018,2.9
MNE,Montenegro,2018,6.6
MNE,Montenegro,2018,5.6
MNE,Montenegro,2018,7.8
MNE,Montenegro,2018,39.6
MNE,Montenegro,2018,5.0
MNE,Montenegro,2018,11.3
MNE,Montenegro,2018,7.7
MNE,Montenegro,2018,8.9
MNE,Montenegro,2018,7.9
MNE,Montenegro,2018,5.3
MNE,Montenegro,2018,11.8
MNE,Montenegro,2018,6.9
MNE,Montenegro,2018,6.4
MNE,Montenegro,2018,5.8
MNE,Montenegro,2018,5.6
MNE,Montenegro,2018,4.3
MNE,Montenegro,2018,13.2
MNE,Montenegro,2018,6.4
MNE,Montenegro,2018,9.1
MNE,Montenegro,2018,14.3
MNE,Montenegro,2018,7.7
MNE,Montenegro,2018,29.1
MNE,Montenegro,2018,4.7
MNE,Montenegro,2018,2.0
MNE,Montenegro,2018,6.8
MNE,Montenegro,2018,11.1
MNE,Montenegro,2018,19.0
MNE,Montenegro,2018,10.8
MNE,Montenegro,2018,10.6
MNE,Montenegro,2018,3.3
MNE,Montenegro,2018,10.8
MNE,Montenegro,2018,8.4
