code,country,year,set_healtchare_capita_outcomes
ISL,Iceland,2013,3103.686
ISL,Iceland,2013,0.008
ISL,Iceland,2013,60.442
ISL,Iceland,2013,0.158
ISL,Iceland,2013,100.0
ISL,Iceland,2013,0.004
ISL,Iceland,2013,100.0
ISL,Iceland,2013,0.003
ISL,Iceland,2013,133.241
ISL,Iceland,2013,100.0
ISL,Iceland,2013,3548.016
ISL,Iceland,2013,100.0
ISL,Iceland,2013,163.957
ISL,Iceland,2013,0.18
ISL,Iceland,2014,89.725
ISL,Iceland,2014,0.027
ISL,Iceland,2014,100.0
ISL,Iceland,2014,100.0
ISL,Iceland,2014,3773.007
ISL,Iceland,2014,0.005
ISL,Iceland,2014,64.511
ISL,Iceland,2014,0.181
ISL,Iceland,2014,100.0
ISL,Iceland,2014,0.004
ISL,Iceland,2014,100.0
ISL,Iceland,2014,0.003
ISL,Iceland,2014,572.054
ISL,Iceland,2014,100.0
ISL,Iceland,2014,4605.111
ISL,Iceland,2014,100.0
ISL,Iceland,2014,105.814
ISL,Iceland,2014,0.221
ISL,Iceland,2015,186.602
ISL,Iceland,2015,0.005
ISL,Iceland,2015,100.0
ISL,Iceland,2015,100.0
ISL,Iceland,2015,4152.425
ISL,Iceland,2015,0.004
ISL,Iceland,2015,73.374
ISL,Iceland,2015,0.18
ISL,Iceland,2015,100.0
ISL,Iceland,2015,0.008
ISL,Iceland,2015,100.0
ISL,Iceland,2015,0.003
ISL,Iceland,2015,110.003
ISL,Iceland,2015,100.0
ISL,Iceland,2015,4609.85
ISL,Iceland,2015,100.0
ISL,Iceland,2015,87.445
ISL,Iceland,2015,0.199
ISL,Iceland,2016,172.454
ISL,Iceland,2016,0.004
ISL,Iceland,2016,100.0
ISL,Iceland,2016,100.0
ISL,Iceland,2016,5103.063
ISL,Iceland,2016,0.003
ISL,Iceland,2016,119.789
ISL,Iceland,2016,0.203
ISL,Iceland,2016,100.0
ISL,Iceland,2016,0.007
ISL,Iceland,2016,100.0
ISL,Iceland,2016,0.005
ISL,Iceland,2016,94.63
ISL,Iceland,2016,100.0
ISL,Iceland,2016,5562.136
ISL,Iceland,2016,100.0
ISL,Iceland,2016,72.201
ISL,Iceland,2016,0.221
ISL,Iceland,2017,317.896
ISL,Iceland,2017,0.002
ISL,Iceland,2017,100.0
ISL,Iceland,2017,100.0
ISL,Iceland,2017,5620.605
ISL,Iceland,2017,0.007
ISL,Iceland,2017,79.489
ISL,Iceland,2017,0.213
ISL,Iceland,2017,100.0
ISL,Iceland,2017,0.012
ISL,Iceland,2017,100.0
ISL,Iceland,2017,0.003
ISL,Iceland,2017,42.99
ISL,Iceland,2017,100.0
ISL,Iceland,2017,6251.248
ISL,Iceland,2017,100.0
ISL,Iceland,2017,190.267
ISL,Iceland,2017,0.237
ISL,Iceland,2018,365.512
ISL,Iceland,2018,0.068
ISL,Iceland,2018,100.0
ISL,Iceland,2018,100.0
ISL,Iceland,2018,7861.875
ISL,Iceland,2018,0.004
ISL,Iceland,2018,86.46
ISL,Iceland,2018,0.276
ISL,Iceland,2018,100.0
ISL,Iceland,2018,0.013
ISL,Iceland,2018,100.0
ISL,Iceland,2018,0.003
ISL,Iceland,2018,1944.439
ISL,Iceland,2018,100.0
ISL,Iceland,2018,10374.45
ISL,Iceland,2018,100.0
ISL,Iceland,2018,116.164
ISL,Iceland,2018,0.365
ISL,Iceland,2019,399.295
ISL,Iceland,2019,0.009
ISL,Iceland,2019,100.0
ISL,Iceland,2019,100.0
ISL,Iceland,2019,8314.689
ISL,Iceland,2019,0.004
ISL,Iceland,2019,87.777
ISL,Iceland,2019,0.275
ISL,Iceland,2019,100.0
ISL,Iceland,2019,0.013
ISL,Iceland,2019,100.0
ISL,Iceland,2019,0.003
ISL,Iceland,2019,286.18
ISL,Iceland,2019,100.0
ISL,Iceland,2019,9215.479
ISL,Iceland,2019,100.0
ISL,Iceland,2019,127.538
ISL,Iceland,2019,0.305
ISR,Israel,2000,0.271
ISR,Israel,2000,100.0
ISR,Israel,2000,1506.0
ISR,Israel,2001,0.307
ISR,Israel,2001,100.0
ISR,Israel,2001,1740.0
ISR,Israel,2002,0.258
ISR,Israel,2002,100.0
ISR,Israel,2002,1530.66
ISR,Israel,2003,0.25
ISR,Israel,2003,100.0
ISR,Israel,2003,1497.274
ISR,Israel,2004,0.233
ISR,Israel,2004,100.0
ISR,Israel,2004,1462.477
ISR,Israel,2005,0.236
ISR,Israel,2005,100.0
ISR,Israel,2005,1554.827
ISR,Israel,2008,0.314
ISR,Israel,2008,100.0
ISR,Israel,2008,5.0
ISR,Israel,2008,0.05
ISR,Israel,2008,899.0
ISR,Israel,2008,0.064
ISR,Israel,2008,0.2
ISR,Israel,2008,0.184
ISR,Israel,2008,100.0
ISR,Israel,2008,0.135
ISR,Israel,2008,100.0
ISR,Israel,2008,2488.0
ISR,Israel,2008,0.114
ISR,Israel,2008,1030.0
ISR,Israel,2008,0.001
ISR,Israel,2008,1458.0
ISR,Israel,2008,32.702
ISR,Israel,2008,0.13
ISR,Israel,2008,5.0
ISR,Israel,2008,0.001
ISR,Israel,2008,58.601
ISR,Israel,2008,0.065
ISR,Israel,2008,41.399
ISR,Israel,2008,1584.0
ISR,Israel,2008,518.0
ISR,Israel,2008,100.0
ISR,Israel,2008,67.298
ISR,Israel,2008,392.0
ISR,Israel,2008,56.396
ISR,Israel,2008,43.604
ISR,Israel,2008,100.0
ISR,Israel,2008,507.0
ISR,Israel,2008,1066.0
ISR,Israel,2009,0.4
ISR,Israel,2009,100.0
ISR,Israel,2009,11.0
ISR,Israel,2009,0.045
ISR,Israel,2009,36.364
ISR,Israel,2009,956.0
ISR,Israel,2009,0.07
ISR,Israel,2009,0.284
ISR,Israel,2009,0.255
ISR,Israel,2009,100.0
ISR,Israel,2009,0.209
ISR,Israel,2009,4.0
ISR,Israel,2009,100.0
ISR,Israel,2009,3342.0
ISR,Israel,2009,0.114
ISR,Israel,2009,1215.0
ISR,Israel,2009,0.001
ISR,Israel,2009,2127.0
ISR,Israel,2009,26.316
ISR,Israel,2009,0.145
ISR,Israel,2009,7.0
ISR,Israel,2009,0.001
ISR,Israel,2009,63.645
ISR,Israel,2009,0.075
ISR,Israel,2009,36.355
ISR,Israel,2009,2375.0
ISR,Israel,2009,625.0
ISR,Israel,2009,63.636
ISR,Israel,2009,73.684
ISR,Israel,2009,373.0
ISR,Israel,2009,60.983
ISR,Israel,2009,583.0
ISR,Israel,2009,1750.0
ISR,Israel,2009,39.017
ISR,Israel,2009,100.0
ISR,Israel,2010,0.349
ISR,Israel,2010,100.0
ISR,Israel,2010,7.0
ISR,Israel,2010,0.043
ISR,Israel,2010,42.857
ISR,Israel,2010,1231.0
ISR,Israel,2010,0.095
ISR,Israel,2010,0.211
ISR,Israel,2010,0.178
ISR,Israel,2010,100.0
ISR,Israel,2010,0.135
ISR,Israel,2010,3.0
ISR,Israel,2010,100.0
ISR,Israel,2010,3121.0
ISR,Israel,2010,0.138
ISR,Israel,2010,1530.0
ISR,Israel,2010,1591.0
ISR,Israel,2010,36.166
ISR,Israel,2010,0.171
ISR,Israel,2010,4.0
ISR,Israel,2010,0.001
ISR,Israel,2010,50.977
ISR,Israel,2010,0.076
ISR,Israel,2010,49.023
ISR,Israel,2010,1883.0
ISR,Israel,2010,681.0
ISR,Israel,2010,57.143
ISR,Israel,2010,63.834
ISR,Israel,2010,386.0
ISR,Israel,2010,68.643
ISR,Israel,2010,31.357
ISR,Israel,2010,100.0
ISR,Israel,2010,845.0
ISR,Israel,2010,1202.0
ISR,Israel,2011,0.31
ISR,Israel,2011,100.0
ISR,Israel,2011,6.0
ISR,Israel,2011,0.046
ISR,Israel,2011,16.667
ISR,Israel,2011,975.0
ISR,Israel,2011,0.056
ISR,Israel,2011,0.208
ISR,Israel,2011,0.182
ISR,Israel,2011,100.0
ISR,Israel,2011,0.135
ISR,Israel,2011,1.0
ISR,Israel,2011,100.0
ISR,Israel,2011,2968.0
ISR,Israel,2011,0.102
ISR,Israel,2011,1228.0
ISR,Israel,2011,0.001
ISR,Israel,2011,1740.0
ISR,Israel,2011,34.776
ISR,Israel,2011,0.128
ISR,Israel,2011,5.0
ISR,Israel,2011,0.001
ISR,Israel,2011,58.625
ISR,Israel,2011,0.072
ISR,Israel,2011,41.375
ISR,Israel,2011,1987.0
ISR,Israel,2011,83.333
ISR,Israel,2011,65.224
ISR,Israel,2011,443.0
ISR,Israel,2011,54.564
ISR,Israel,2011,45.436
ISR,Israel,2011,100.0
ISR,Israel,2011,532.0
ISR,Israel,2011,1296.0
ISR,Israel,2011,691.0
ISR,Israel,2012,0.251
ISR,Israel,2012,100.0
ISR,Israel,2012,12.0
ISR,Israel,2012,0.036
ISR,Israel,2012,8.333
ISR,Israel,2012,755.0
ISR,Israel,2012,0.038
ISR,Israel,2012,0.176
ISR,Israel,2012,0.15
ISR,Israel,2012,100.0
ISR,Israel,2012,0.113
ISR,Israel,2012,100.0
ISR,Israel,2012,2549.0
ISR,Israel,2012,0.074
ISR,Israel,2012,1032.0
ISR,Israel,2012,1517.0
ISR,Israel,2012,35.522
ISR,Israel,2012,0.102
ISR,Israel,2012,0.001
ISR,Israel,2012,1.0
ISR,Israel,2012,0.001
ISR,Israel,2012,59.514
ISR,Israel,2012,11.0
ISR,Israel,2012,0.062
ISR,Israel,2012,40.486
ISR,Israel,2012,1782.0
ISR,Israel,2012,633.0
ISR,Israel,2012,64.478
ISR,Israel,2012,367.0
ISR,Israel,2012,51.391
ISR,Israel,2012,48.609
ISR,Israel,2012,100.0
ISR,Israel,2012,388.0
ISR,Israel,2012,1149.0
ISR,Israel,2012,91.667
ISR,Israel,2013,0.279
ISR,Israel,2013,100.0
ISR,Israel,2013,0.047
ISR,Israel,2013,940.0
ISR,Israel,2013,0.041
ISR,Israel,2013,0.191
ISR,Israel,2013,0.168
ISR,Israel,2013,0.12
ISR,Israel,2013,2.0
ISR,Israel,2013,100.0
ISR,Israel,2013,3002.0
ISR,Israel,2013,0.087
ISR,Israel,2013,1201.0
ISR,Israel,2013,0.001
ISR,Israel,2013,1801.0
ISR,Israel,2013,36.952
ISR,Israel,2013,0.112
ISR,Israel,2013,6.0
ISR,Israel,2013,0.001
ISR,Israel,2013,8.0
ISR,Israel,2013,25.0
ISR,Israel,2013,100.0
ISR,Israel,2013,59.993
ISR,Israel,2013,0.071
ISR,Israel,2013,40.007
ISR,Israel,2013,2054.0
ISR,Israel,2013,759.0
ISR,Israel,2013,75.0
ISR,Israel,2013,63.048
ISR,Israel,2013,504.0
ISR,Israel,2013,46.383
ISR,Israel,2013,53.617
ISR,Israel,2013,100.0
ISR,Israel,2013,436.0
ISR,Israel,2013,1295.0
ISR,Israel,2014,0.24
ISR,Israel,2014,100.0
ISR,Israel,2014,6.0
ISR,Israel,2014,0.044
ISR,Israel,2014,16.667
ISR,Israel,2014,1019.0
ISR,Israel,2014,0.149
ISR,Israel,2014,0.141
ISR,Israel,2014,100.0
ISR,Israel,2014,0.097
ISR,Israel,2014,1.0
ISR,Israel,2014,100.0
ISR,Israel,2014,2695.0
ISR,Israel,2014,0.091
ISR,Israel,2014,1106.0
ISR,Israel,2014,1589.0
ISR,Israel,2014,0.098
ISR,Israel,2014,5.0
ISR,Israel,2014,0.001
ISR,Israel,2014,0.046
ISR,Israel,2014,58.961
ISR,Israel,2014,34.671
ISR,Israel,2014,0.052
ISR,Israel,2014,41.039
ISR,Israel,2014,1670.0
ISR,Israel,2014,579.0
ISR,Israel,2014,83.333
ISR,Israel,2014,65.329
ISR,Israel,2014,497.0
ISR,Israel,2014,48.773
ISR,Israel,2014,100.0
ISR,Israel,2014,522.0
ISR,Israel,2014,1091.0
ISR,Israel,2014,51.227
ISR,Israel,2015,0.302
ISR,Israel,2015,6.0
ISR,Israel,2015,16.667
ISR,Israel,2015,0.046
ISR,Israel,2015,100.0
ISR,Israel,2015,0.119
ISR,Israel,2015,1.0
ISR,Israel,2015,100.0
ISR,Israel,2015,3557.0
ISR,Israel,2015,1726.0
ISR,Israel,2015,1831.0
ISR,Israel,2015,45.825
ISR,Israel,2015,0.147
ISR,Israel,2015,5.0
ISR,Israel,2015,0.037
ISR,Israel,2015,100.0
ISR,Israel,2015,976.0
ISR,Israel,2015,0.156
ISR,Israel,2015,0.219
ISR,Israel,2015,0.083
ISR,Israel,2015,0.001
ISR,Israel,2015,0.1
ISR,Israel,2015,48.524
ISR,Israel,2015,1180.0
ISR,Israel,2015,83.333
ISR,Israel,2015,54.175
ISR,Israel,2015,55.43
ISR,Israel,2015,44.57
ISR,Israel,2015,100.0
ISR,Israel,2015,1395.0
ISR,Israel,2015,51.476
ISR,Israel,2015,2575.0
ISR,Israel,2015,435.0
ISR,Israel,2015,541.0
ISR,Israel,2016,0.258
ISR,Israel,2016,100.0
ISR,Israel,2016,6.0
ISR,Israel,2016,0.04
ISR,Israel,2016,16.667
ISR,Israel,2016,1017.0
ISR,Israel,2016,0.042
ISR,Israel,2016,0.175
ISR,Israel,2016,0.146
ISR,Israel,2016,100.0
ISR,Israel,2016,0.106
ISR,Israel,2016,1.0
ISR,Israel,2016,100.0
ISR,Israel,2016,3182.0
ISR,Israel,2016,0.083
ISR,Israel,2016,1379.0
ISR,Israel,2016,1803.0
ISR,Israel,2016,39.602
ISR,Israel,2016,5.0
ISR,Israel,2016,56.662
ISR,Israel,2016,0.112
ISR,Israel,2016,0.069
ISR,Israel,2016,2159.0
ISR,Israel,2016,855.0
ISR,Israel,2016,83.333
ISR,Israel,2016,60.398
ISR,Israel,2016,498.0
ISR,Israel,2016,51.032
ISR,Israel,2016,48.968
ISR,Israel,2016,100.0
ISR,Israel,2016,519.0
ISR,Israel,2016,43.338
ISR,Israel,2016,1304.0
ISR,Israel,2017,0.281
ISR,Israel,2017,100.0
ISR,Israel,2017,0.055
ISR,Israel,2017,1273.0
ISR,Israel,2017,0.044
ISR,Israel,2017,0.181
ISR,Israel,2017,5.0
ISR,Israel,2017,0.158
ISR,Israel,2017,1.0
ISR,Israel,2017,0.102
ISR,Israel,2017,100.0
ISR,Israel,2017,3611.0
ISR,Israel,2017,0.099
ISR,Israel,2017,2030.0
ISR,Israel,2017,43.568
ISR,Israel,2017,0.123
ISR,Israel,2017,1581.0
ISR,Israel,2017,56.217
ISR,Israel,2017,100.0
ISR,Israel,2017,0.079
ISR,Israel,2017,6.0
ISR,Israel,2017,43.783
ISR,Israel,2017,2332.0
ISR,Israel,2017,1016.0
ISR,Israel,2017,56.432
ISR,Israel,2017,713.0
ISR,Israel,2017,43.991
ISR,Israel,2017,83.333
ISR,Israel,2017,56.009
ISR,Israel,2017,100.0
ISR,Israel,2017,16.667
ISR,Israel,2017,560.0
ISR,Israel,2017,1316.0
ISR,Israel,2018,0.242
ISR,Israel,2018,100.0
ISR,Israel,2018,7.0
ISR,Israel,2018,0.037
ISR,Israel,2018,42.857
ISR,Israel,2018,1137.0
ISR,Israel,2018,0.047
ISR,Israel,2018,0.157
ISR,Israel,2018,0.127
ISR,Israel,2018,100.0
ISR,Israel,2018,0.09
ISR,Israel,2018,3.0
ISR,Israel,2018,100.0
ISR,Israel,2018,3265.0
ISR,Israel,2018,0.084
ISR,Israel,2018,1548.0
ISR,Israel,2018,1717.0
ISR,Israel,2018,42.763
ISR,Israel,2018,0.115
ISR,Israel,2018,4.0
ISR,Israel,2018,0.001
ISR,Israel,2018,52.588
ISR,Israel,2018,0.067
ISR,Israel,2018,47.412
ISR,Israel,2018,2121.0
ISR,Israel,2018,907.0
ISR,Israel,2018,57.143
ISR,Israel,2018,57.237
ISR,Israel,2018,500.0
ISR,Israel,2018,56.025
ISR,Israel,2018,43.975
ISR,Israel,2018,100.0
ISR,Israel,2018,637.0
ISR,Israel,2018,1214.0
ISR,Israel,2019,0.266
ISR,Israel,2019,100.0
ISR,Israel,2019,0.047
ISR,Israel,2019,1304.624
ISR,Israel,2019,0.045
ISR,Israel,2019,0.174
ISR,Israel,2019,0.144
ISR,Israel,2019,3793.159
ISR,Israel,2019,0.092
ISR,Israel,2019,1744.538
ISR,Israel,2019,44.524
ISR,Israel,2019,0.122
ISR,Israel,2019,4.771
ISR,Israel,2019,6.886
ISR,Israel,2019,0.096
ISR,Israel,2019,100.0
ISR,Israel,2019,0.001
ISR,Israel,2019,2048.621
ISR,Israel,2019,54.008
ISR,Israel,2019,0.077
ISR,Israel,2019,45.992
ISR,Israel,2019,2476.878
ISR,Israel,2019,1102.805
ISR,Israel,2019,667.661
ISR,Israel,2019,48.823
ISR,Israel,2019,51.177
ISR,Israel,2019,100.0
ISR,Israel,2019,636.963
ISR,Israel,2019,1374.073
ISR,Israel,2019,100.0
ISR,Israel,2019,11.657
ISR,Israel,2019,55.476
ISR,Israel,2019,40.928
ISR,Israel,2019,59.072
KOR,Korea,2000,756555.0
KOR,Korea,2000,48.275
KOR,Korea,2000,706105.604
KOR,Korea,2000,51.725
KOR,Korea,2000,100.0
KOR,Korea,2000,0.116
KOR,Korea,2000,1462660.604
KOR,Korea,2000,0.108
KOR,Korea,2000,0.224
KOR,Korea,2001,829355.0
KOR,Korea,2001,56.09
KOR,Korea,2001,1059401.439
KOR,Korea,2001,43.91
KOR,Korea,2001,100.0
KOR,Korea,2001,0.117
KOR,Korea,2001,1888756.439
KOR,Korea,2001,0.15
KOR,Korea,2001,0.267
KOR,Korea,2001,100.0
KOR,Korea,2001,485469.017
KOR,Korea,2001,0.069
KOR,Korea,2001,573932.423
KOR,Korea,2001,0.069
KOR,Korea,2001,0.198
KOR,Korea,2001,0.117
KOR,Korea,2001,829355.0
KOR,Korea,2001,1403287.423
KOR,Korea,2001,485469.017
KOR,Korea,2001,0.081
KOR,Korea,2001,59.101
KOR,Korea,2001,100.0
KOR,Korea,2001,100.0
KOR,Korea,2001,40.899
KOR,Korea,2002,49.129
KOR,Korea,2002,50.871
KOR,Korea,2002,100.0
KOR,Korea,2002,0.135
KOR,Korea,2002,0.13
KOR,Korea,2002,0.265
KOR,Korea,2002,100.0
KOR,Korea,2002,0.056
KOR,Korea,2002,0.056
KOR,Korea,2002,0.209
KOR,Korea,2002,0.135
KOR,Korea,2002,35.628
KOR,Korea,2002,0.075
KOR,Korea,2002,64.372
KOR,Korea,2002,100.0
KOR,Korea,2002,100.0
KOR,Korea,2003,51.899
KOR,Korea,2003,100.0
KOR,Korea,2003,0.138
KOR,Korea,2003,48.101
KOR,Korea,2003,0.128
KOR,Korea,2003,0.266
KOR,Korea,2003,100.0
KOR,Korea,2003,0.054
KOR,Korea,2003,0.054
KOR,Korea,2003,0.212
KOR,Korea,2003,0.138
KOR,Korea,2003,34.753
KOR,Korea,2003,0.074
KOR,Korea,2003,65.247
KOR,Korea,2003,100.0
KOR,Korea,2003,100.0
KOR,Korea,2004,48.591
KOR,Korea,2004,51.409
KOR,Korea,2004,100.0
KOR,Korea,2004,0.133
KOR,Korea,2004,0.126
KOR,Korea,2004,0.26
KOR,Korea,2004,100.0
KOR,Korea,2004,0.053
KOR,Korea,2004,0.053
KOR,Korea,2004,0.207
KOR,Korea,2004,0.133
KOR,Korea,2004,35.514
KOR,Korea,2004,0.074
KOR,Korea,2004,64.486
KOR,Korea,2004,100.0
KOR,Korea,2004,100.0
KOR,Korea,2005,54.958
KOR,Korea,2005,45.042
KOR,Korea,2005,100.0
KOR,Korea,2005,0.126
KOR,Korea,2005,0.153
KOR,Korea,2005,0.279
KOR,Korea,2005,100.0
KOR,Korea,2005,0.064
KOR,Korea,2005,0.064
KOR,Korea,2005,0.216
KOR,Korea,2005,0.126
KOR,Korea,2005,41.687
KOR,Korea,2005,0.09
KOR,Korea,2005,58.313
KOR,Korea,2005,100.0
KOR,Korea,2005,100.0
KOR,Korea,2006,52.146
KOR,Korea,2006,47.854
KOR,Korea,2006,0.146
KOR,Korea,2006,100.0
KOR,Korea,2006,0.16
KOR,Korea,2006,0.306
KOR,Korea,2006,100.0
KOR,Korea,2006,0.064
KOR,Korea,2006,0.064
KOR,Korea,2006,0.242
KOR,Korea,2006,0.146
KOR,Korea,2006,39.482
KOR,Korea,2006,0.096
KOR,Korea,2006,60.518
KOR,Korea,2006,100.0
KOR,Korea,2006,100.0
KOR,Korea,2007,46.508
KOR,Korea,2007,53.492
KOR,Korea,2007,100.0
KOR,Korea,2007,0.188
KOR,Korea,2007,0.163
KOR,Korea,2007,0.351
KOR,Korea,2007,100.0
KOR,Korea,2007,0.063
KOR,Korea,2007,0.063
KOR,Korea,2007,0.287
KOR,Korea,2007,0.188
KOR,Korea,2007,34.716
KOR,Korea,2007,0.1
KOR,Korea,2007,65.284
KOR,Korea,2007,100.0
KOR,Korea,2007,100.0
KOR,Korea,2008,2037857.0
KOR,Korea,2008,48.9
KOR,Korea,2008,1950102.982
KOR,Korea,2008,51.1
KOR,Korea,2008,100.0
KOR,Korea,2008,0.177
KOR,Korea,2008,3987959.982
KOR,Korea,2008,0.169
KOR,Korea,2008,0.346
KOR,Korea,2008,0.284
KOR,Korea,2008,37.814
KOR,Korea,2008,100.0
KOR,Korea,2008,62.186
KOR,Korea,2008,100.0
KOR,Korea,2008,2037857.0
KOR,Korea,2008,3277044.43
KOR,Korea,2008,710915.552
KOR,Korea,2008,0.107
KOR,Korea,2008,0.062
KOR,Korea,2008,0.177
KOR,Korea,2008,100.0
KOR,Korea,2008,710915.552
KOR,Korea,2008,0.062
KOR,Korea,2008,1239187.43
KOR,Korea,2009,1775660.0
KOR,Korea,2009,52.799
KOR,Korea,2009,1986259.807
KOR,Korea,2009,47.201
KOR,Korea,2009,100.0
KOR,Korea,2009,0.147
KOR,Korea,2009,3761919.807
KOR,Korea,2009,0.165
KOR,Korea,2009,0.312
KOR,Korea,2009,0.147
KOR,Korea,2009,100.0
KOR,Korea,2009,714510.824
KOR,Korea,2009,0.059
KOR,Korea,2009,1271748.983
KOR,Korea,2009,0.106
KOR,Korea,2009,0.059
KOR,Korea,2009,0.253
KOR,Korea,2009,41.732
KOR,Korea,2009,1775660.0
KOR,Korea,2009,3047408.983
KOR,Korea,2009,714510.824
KOR,Korea,2009,58.268
KOR,Korea,2009,100.0
KOR,Korea,2009,100.0
KOR,Korea,2010,2095353.0
KOR,Korea,2010,50.997
KOR,Korea,2010,2180601.913
KOR,Korea,2010,49.003
KOR,Korea,2010,100.0
KOR,Korea,2010,0.158
KOR,Korea,2010,4275954.913
KOR,Korea,2010,0.165
KOR,Korea,2010,0.323
KOR,Korea,2010,100.0
KOR,Korea,2010,748455.439
KOR,Korea,2010,0.057
KOR,Korea,2010,1432146.474
KOR,Korea,2010,0.108
KOR,Korea,2010,0.057
KOR,Korea,2010,0.267
KOR,Korea,2010,0.158
KOR,Korea,2010,40.599
KOR,Korea,2010,2095353.0
KOR,Korea,2010,3527499.474
KOR,Korea,2010,748455.439
KOR,Korea,2010,59.401
KOR,Korea,2010,100.0
KOR,Korea,2010,100.0
KOR,Korea,2011,1796424.0
KOR,Korea,2011,51.065
KOR,Korea,2011,1874622.423
KOR,Korea,2011,48.935
KOR,Korea,2011,100.0
KOR,Korea,2011,0.129
KOR,Korea,2011,3671046.423
KOR,Korea,2011,0.135
KOR,Korea,2011,0.264
KOR,Korea,2011,100.0
KOR,Korea,2011,646891.521
KOR,Korea,2011,0.047
KOR,Korea,2011,1227730.902
KOR,Korea,2011,0.088
KOR,Korea,2011,0.047
KOR,Korea,2011,0.218
KOR,Korea,2011,0.129
KOR,Korea,2011,40.597
KOR,Korea,2011,1796424.0
KOR,Korea,2011,3024154.902
KOR,Korea,2011,646891.521
KOR,Korea,2011,59.403
KOR,Korea,2011,100.0
KOR,Korea,2011,100.0
KOR,Korea,2012,2048759.0
KOR,Korea,2012,48.859
KOR,Korea,2012,1957309.639
KOR,Korea,2012,51.141
KOR,Korea,2012,100.0
KOR,Korea,2012,0.142
KOR,Korea,2012,4006068.639
KOR,Korea,2012,0.136
KOR,Korea,2012,0.278
KOR,Korea,2012,100.0
KOR,Korea,2012,666589.306
KOR,Korea,2012,0.046
KOR,Korea,2012,1290720.333
KOR,Korea,2012,0.09
KOR,Korea,2012,0.046
KOR,Korea,2012,0.232
KOR,Korea,2012,0.142
KOR,Korea,2012,38.65
KOR,Korea,2012,2048759.0
KOR,Korea,2012,3339479.333
KOR,Korea,2012,666589.306
KOR,Korea,2012,61.35
KOR,Korea,2012,100.0
KOR,Korea,2012,100.0
KOR,Korea,2013,2204025.0
KOR,Korea,2013,46.436
KOR,Korea,2013,1910755.308
KOR,Korea,2013,53.564
KOR,Korea,2013,100.0
KOR,Korea,2013,0.147
KOR,Korea,2013,4114780.308
KOR,Korea,2013,0.127
KOR,Korea,2013,0.274
KOR,Korea,2013,100.0
KOR,Korea,2013,639101.677
KOR,Korea,2013,0.043
KOR,Korea,2013,1271653.631
KOR,Korea,2013,0.085
KOR,Korea,2013,0.043
KOR,Korea,2013,0.232
KOR,Korea,2013,0.147
KOR,Korea,2013,36.587
KOR,Korea,2013,2204025.0
KOR,Korea,2013,3475678.631
KOR,Korea,2013,639101.677
KOR,Korea,2013,63.413
KOR,Korea,2013,100.0
KOR,Korea,2013,100.0
KOR,Korea,2014,2105433.0
KOR,Korea,2014,47.446
KOR,Korea,2014,1900772.786
KOR,Korea,2014,52.554
KOR,Korea,2014,100.0
KOR,Korea,2014,0.135
KOR,Korea,2014,4006205.786
KOR,Korea,2014,0.122
KOR,Korea,2014,0.256
KOR,Korea,2014,100.0
KOR,Korea,2014,638972.451
KOR,Korea,2014,0.041
KOR,Korea,2014,1261800.335
KOR,Korea,2014,0.081
KOR,Korea,2014,0.041
KOR,Korea,2014,0.215
KOR,Korea,2014,0.135
KOR,Korea,2014,37.473
KOR,Korea,2014,2105433.0
KOR,Korea,2014,3367233.335
KOR,Korea,2014,638972.451
KOR,Korea,2014,62.527
KOR,Korea,2014,100.0
KOR,Korea,2014,100.0
KOR,Korea,2015,2522088.0
KOR,Korea,2015,43.103
KOR,Korea,2015,1910660.131
KOR,Korea,2015,56.897
KOR,Korea,2015,100.0
KOR,Korea,2015,0.152
KOR,Korea,2015,4432748.131
KOR,Korea,2015,0.115
KOR,Korea,2015,0.267
KOR,Korea,2015,100.0
KOR,Korea,2015,606635.892
KOR,Korea,2015,0.037
KOR,Korea,2015,1304024.239
KOR,Korea,2015,0.079
KOR,Korea,2015,0.037
KOR,Korea,2015,0.152
KOR,Korea,2015,34.082
KOR,Korea,2015,2522088.0
KOR,Korea,2015,3826112.239
KOR,Korea,2015,606635.892
KOR,Korea,2015,65.918
KOR,Korea,2015,100.0
KOR,Korea,2015,100.0
KOR,Korea,2015,0.231
KOR,Korea,2016,2275628.0
KOR,Korea,2016,48.347
KOR,Korea,2016,2129994.518
KOR,Korea,2016,51.653
KOR,Korea,2016,100.0
KOR,Korea,2016,0.131
KOR,Korea,2016,4405622.518
KOR,Korea,2016,0.122
KOR,Korea,2016,0.253
KOR,Korea,2016,100.0
KOR,Korea,2016,677939.261
KOR,Korea,2016,0.039
KOR,Korea,2016,1452055.257
KOR,Korea,2016,0.083
KOR,Korea,2016,0.039
KOR,Korea,2016,0.214
KOR,Korea,2016,0.131
KOR,Korea,2016,38.953
KOR,Korea,2016,2275628.0
KOR,Korea,2016,3727683.257
KOR,Korea,2016,677939.261
KOR,Korea,2016,61.047
KOR,Korea,2016,100.0
KOR,Korea,2016,100.0
KOR,Korea,2017,2833518.0
KOR,Korea,2017,44.386
KOR,Korea,2017,2261494.42
KOR,Korea,2017,55.614
KOR,Korea,2017,100.0
KOR,Korea,2017,0.154
KOR,Korea,2017,5095012.42
KOR,Korea,2017,0.123
KOR,Korea,2017,0.278
KOR,Korea,2017,100.0
KOR,Korea,2017,714662.073
KOR,Korea,2017,0.039
KOR,Korea,2017,1546832.347
